,Central Europe and the Baltics,United Kingdom,United States,Argentina,Australia,Brazil,China,Canada,France,Germany,India,Indonesia,Italy,Japan,Mexico,Russian Federation,Saudi Arabia,South Africa,"Korea, Rep.",Turkey
1960,0.0,21.5926924218601,4.19657647708448,7.60404697912324,14.0465004216359,7.11728554327239,4.42827018570165,18.135559267776,12.5691723938445,0.0,6.90979952297875,12.5576627370579,12.863109936847,10.2879603876459,11.6492373566272,0.0,0.0,24.5610792829421,11.9796669868716,3.67107195301028
1961,0.0,20.2398907737527,4.02982424995562,5.99494531619397,15.0113895216401,7.33945907077904,3.48941004625497,18.0517669285716,12.3388102552784,0.0,6.02394006423859,13.6141246543289,12.8630473309216,10.9016397882152,10.6197901476563,0.0,0.0,21.2993854258121,13.9632023868722,6.78670360110803
1962,0.0,19.6212735050391,4.13154850437944,9.38368289056535,12.6160076494741,5.18897394767796,2.9082774049217,17.7928988202694,12.1168866838833,0.0,6.09900552554242,5.39285446783012,13.204958952335,9.2907963384168,10.0947529527518,0.0,0.0,20.658978583196,15.5982613925262,7.97011207970112
1963,0.0,19.7224543776779,4.08706545568431,7.89045203275027,13.8175007803558,9.11100002127562,2.85988944965153,17.4494600662853,12.4670893684467,0.0,5.97263288425928,9.34928945400149,14.3435765613968,9.876335325346,9.96749237851682,0.0,0.0,23.1912048729758,14.6565857233784,6.97424892703863
1964,0.0,20.4268201699768,4.09740449110528,5.56371407476368,13.7476459510358,5.6776000056402,2.86414041771549,18.1545167335744,13.049451022047,0.0,5.7483250518643,13.0651153010444,12.7134422159254,9.69088134685684,9.85826902219297,0.0,0.0,25.5195681511471,12.3811841696075,5.46719681908549
1965,0.0,19.3935705930505,4.23557886244453,4.15058297228058,15.2489000086274,5.55592484290456,3.18915801614764,18.6531211721319,12.5741333538459,0.0,5.26961511165296,5.73597638127372,12.1270491558464,9.13500270613893,9.52716187918558,0.0,0.0,26.7786561264822,14.3326315789474,5.3953488372093
1966,0.0,18.8996534324654,4.5521472392638,4.98968803354159,15.1153246326849,5.99166922704867,3.23502938529147,19.3063082692355,13.2487383966344,0.0,6.74600525303779,22.0955998733777,13.0073132741033,9.03061242779444,9.00746642017465,0.0,0.0,23.1388101983003,18.2207961571299,5.66483084185681
1967,0.0,19.5146815417295,4.63038180341186,4.99706414666865,13.8791738762287,5.7689710655619,2.97625682755546,19.2523871025233,13.1040467393871,0.0,6.01285925887526,16.8671856569946,13.4986029609455,9.44983916092604,9.01068730161073,0.0,0.0,24.2251803678488,19.6846016782663,4.9645390070922
1968,0.0,21.4962821997945,4.94429708222812,5.40371142251908,14.4721965258506,6.61038441129829,2.91841064159165,19.9826647754275,13.4614928423301,0.0,4.99803508973889,15.5768588734678,13.2733041897865,9.01347454805823,9.35249426910132,0.0,24.715255368245,22.2295328508318,22.6426131864755,5.07936507936508
1969,0.0,21.0722491021274,4.95146582998333,6.3987133165299,13.319891241255,6.55371309699865,2.40546325552951,21.1429191684468,14.8020062447772,0.0,4.07583589412231,14.8270787343635,14.5464854541615,8.97994676059283,9.26079150806661,0.0,24.9425757933987,22.4678791923911,22.4584738636261,4.73744292237443
1970,0.0,20.5311441479495,5.18271486517134,4.73587740491927,13.2073425340961,7.44975914768755,2.46085011185682,19.3805959382703,15.3344170003568,16.6455269979024,3.92215327895035,15.8383233532934,14.9804052086695,9.50087345418976,9.6517804207068,0.0,21.5637656004629,24.6351474612344,21.1356805495921,6.36132315521628
1971,0.0,20.102592178771,5.33855125581236,6.60795603425504,12.9238548483046,8.13797343242644,2.13276893646465,19.4082155064467,15.417528447657,16.3457615598358,4.04698557858888,16.6421568627451,14.860772269198,8.96748150681221,8.7190899796127,0.0,17.917299996898,25.352403218043,23.0361459819998,8.24742268041237
1972,0.0,20.3007267757957,5.78705274049884,6.837877358188,12.0206671908345,8.844075564518,2.5074439742987,20.3535204396575,15.7338918099991,16.2414213845761,3.7502252674496,18.8957055214724,15.5561104740785,8.25431092743766,8.83418787678637,0.0,18.2719193129619,22.1707881593373,21.4634489882154,8.54375648564511
1973,0.0,24.2476493116523,6.38123018531391,5.70950079036544,11.0722751195211,9.50158099803278,3.75879834554822,21.339048566763,16.7685313171349,16.4103804688935,4.77594778758906,19.4805579411852,18.0134461695866,9.9858401862475,9.46629375706424,0.0,20.9154573676991,22.1003443187408,27.6902149269974,9.09340659340659
1974,0.0,30.9791581143758,8.22978709667006,6.28900906002225,13.2553089203123,13.8837280806904,5.4036849736535,23.8896347933818,21.5950038318553,18.7874092593866,6.08763461054306,21.4204333208816,22.3461468412564,14.3100490342888,10.5758898343327,0.0,13.2021635569671,27.7089164334266,33.3519460906864,11.2747075433643
1975,0.0,26.5253857276205,7.26670191595472,5.97867249611964,14.7614432786977,11.5055803106496,4.8494818226682,23.7072856077875,17.7476335361731,18.8679864923074,6.72095852631961,21.9735020763298,18.72456007609,12.7243481884681,9.61965540105548,0.0,21.7328146842521,29.2343716738806,31.3761887083417,11.231771641328
1976,0.0,28.5079917342603,8.05001312855276,5.92149632801213,13.4048225178923,9.43261782257726,4.32644047380044,22.4085931572471,20.1524444883344,20.3759494843633,6.182804019605,20.8324982058228,21.2113016225824,12.7244619906104,9.86747104218238,0.0,24.2515712135965,28.0687423418895,28.3906419115811,10.6656948493683
1977,0.0,28.3452808057501,8.74627448104006,7.32639415527493,14.6738791220223,7.91774763658594,4.08615384615385,22.8937392367943,20.2871043540152,20.2008551365846,6.3347167018173,20.0792185453455,20.4915695021556,11.4296165225803,10.2207436509697,0.0,32.5610562822871,24.4504795043707,27.9136947025696,10.7071854586765
1978,0.0,26.1216589690745,9.00677297649848,5.71540643432856,14.6150475355802,7.86439435789246,5.09419088264876,24.1856808076778,19.0844607156136,19.6184857083107,6.66157486927102,20.8476215598347,19.6485804210697,9.35771553854931,11.0378896122051,0.0,41.5976780236815,24.8726718008021,29.2497732095544,7.28870345786712
1979,0.0,26.430917976005,9.59959242335998,6.32976917431398,15.3886346589808,9.17556778799975,5.92366784538471,25.7979202008672,20.2012868337381,21.4816747393358,8.26016575680837,23.5897131651751,21.3895803077015,12.4406414424838,12.452905758314,0.0,34.2439444802068,25.002575248769,30.9175670181167,5.88171772074439
1980,0.0,23.9045740589148,10.2647506292565,6.48369977949523,15.9406499955398,11.3058307064925,6.51320952131834,25.7088103634581,22.3931016678766,23.3215711074665,9.34800949624202,22.1798762039093,22.8553599346661,14.5524586202455,12.9739182100516,0.0,27.3003630012733,26.5457696354521,37.1272291513074,11.927885902191
1981,0.0,22.6545753200662,9.89608702205823,7.37192799858578,16.764949238912,9.79944909521963,7.44965355160258,25.6719174332168,23.2998418912079,24.1401258056101,8.66671634451481,25.5468562015289,23.6879971429227,13.880550901532,12.9357369324211,0.0,30.0931874802484,29.4174122918139,37.2054172410997,12.9046956081509
1982,0.0,23.2159924223409,9.06379120302566,6.52099302139343,16.8522195231567,8.27447902353463,8.67325845833178,21.3587815074992,23.7111192750429,23.6076679451191,8.23333166175966,26.2971931460309,22.4559177887135,13.741689934053,10.3155629149888,0.0,39.1183513726505,26.0202224231677,32.9024984786822,15.0168696746154
1983,0.0,24.2626845118127,9.0331397635658,5.83614942003836,15.6492158488852,9.00834119424021,8.40333581358269,21.7176446480863,22.5587301781819,23.3730865332753,7.94044155447146,28.8138284014676,19.9167356486665,12.1218628152868,9.42100740335712,0.0,47.6766124117162,20.3470582195297,30.0560516196311,16.5578391750205
1984,0.0,27.0021712312579,10.025681238342,4.75648611743286,15.0215054266686,7.92438729311929,9.50592212681184,24.4864126124678,23.5523808986991,24.6107160469429,7.81203705549086,21.3970970009695,21.495761438432,12.2730355677466,9.55264409076886,0.0,45.222484213323,22.9273294538316,28.5323085301507,19.6735024162276
1985,0.0,26.2054716971234,9.59865499016043,6.27332704995288,17.3193641618497,7.09531456076386,12.3761186077438,25.2682828891231,23.5368680712523,25.071729019778,7.73064705657655,20.9431297032964,21.5895545055408,10.8914469712692,10.3338469947368,0.0,36.6424141284764,21.8695889911601,25.8906505761145,18.9662492342323
1986,0.0,24.892418750655,9.86605027499071,6.32405524784407,18.0927894393492,6.35457655453407,11.1692530406122,26.0528172371055,20.3585236484752,21.7401992351918,7.10128260767819,20.5139357107403,17.5121438548009,7.33836813649635,13.434244233577,0.0,35.7862865660518,21.0773289087362,28.2633969689769,16.1020217583248
1987,0.0,24.7489843080061,10.4454072580339,7.57576406955165,17.1001275398781,6.19266264606477,12.3755251425098,24.8336323230628,20.5418066657595,21.0866590692875,7.05798856498062,22.3974477815104,17.6316354726433,7.29609310358726,13.3859822019915,0.0,37.1325923640907,19.7051109299708,28.3456830794751,17.7574446045938
1988,0.0,24.6640564933326,10.5469661002138,6.21184563577101,16.649771218167,5.69253804870036,15.6824358053806,25.2871151711801,20.8795796196436,21.5182991694203,7.5382769452948,21.9355011231148,17.5860539411581,7.73324243820472,18.5378300166275,0.0,35.2028173872001,21.9025700038358,26.3580230632442,17.5528634276008
1989,0.0,25.4925538205722,10.4465194558984,6.57938879331971,16.991079330434,5.46126798028507,13.2613980337259,24.9946937787171,22.1923012046148,23.00381359577,8.24280999294237,23.0888352821759,18.5920797298338,8.86256441236904,19.0617318060501,21.0122164048866,38.0773808690295,20.7237627345741,25.6941131863159,17.7807524857703
1990,25.0161950542018,24.4000294149654,10.5313090916449,4.63132240741775,17.1001586368107,6.9617655463444,10.6584043363765,24.8949129649912,21.6132783312725,23.1156920849808,8.54707139874579,26.0462317456487,18.1168502080023,9.49686778296714,19.7053901044648,17.9447376591121,31.3732216282452,18.1877172033408,25.9210984850209,17.5778926485052
1991,27.9177934507563,22.2458674992206,10.099492342376,6.07801081056698,16.2209587814483,7.91394353581263,11.4618607808921,24.8648200293742,21.4985343337781,24.2447145208254,8.58809787778389,26.9842365493633,16.8932829530428,8.40589765715937,19.2724517635204,12.9853414372542,36.3908890737343,16.9527677540943,26.2365767850594,16.6348815592789
1992,32.2849125351225,22.8943561152685,10.211996729313,8.13279311431564,16.4470670463615,8.38509433055603,14.4875132398095,26.5375639473254,20.5079690123773,22.7863176273506,9.69700061103346,27.0645613724558,17.4871644619222,7.73934370645392,20.2715398113521,48.2546028406102,35.9852208435969,16.7837215908351,24.8618386239998,17.345129910515
1993,30.128411788447,24.3961861377297,10.4666887056571,9.31379987179322,17.9018330112986,9.09604605458896,19.3537997880762,29.1127680605097,18.9613585462956,20.2898973435132,9.92668113655181,23.768572466506,17.4125512870404,6.95285252834117,13.8243699664732,30.4938487551746,33.454172476911,17.2981926887287,23.4541658966884,19.3432849256138
1994,29.2147362232525,25.2695363635876,11.1294604895088,10.6043155686762,18.4811968921898,9.66785406991572,17.2330488203547,31.6190990073552,20.0132339243643,20.9379387965841,10.3035703226524,25.3656731979016,18.6400536682245,7.10082213161643,15.960597690065,23.1953336062219,26.0703658512868,19.2947667728668,24.6258067794332,20.3837211337284
1995,34.4412205471413,25.1462386720309,11.7766692849482,10.0910062424488,19.8258591151869,9.26010943362206,16.3230756440751,32.9923893781824,20.8661131279455,21.5382751937985,12.1574146942013,27.6464250504,21.0755096240563,7.7076850527479,20.9380886039468,25.8942947147357,27.7039028181662,21.4753400606523,26.8516025217339,24.3510272476774
1996,36.7664308584733,25.8345839399709,11.9005195056271,11.0778165329933,19.3046423891329,8.90539248891213,15.8914564622857,33.1903577850303,21.1141030223599,22.0881265833299,11.6729150584547,26.4401916750537,19.2199134507275,9.0454309367184,23.995538922956,21.8497858352426,26.6310133163618,22.5870651469956,28.2196396564166,27.8266567494196
1997,39.3775954683913,25.1006811488462,12.2643220114038,12.7753458148802,18.7970842320986,9.59248557645346,15.0398612933576,36.2418713533104,22.3386387574736,24.2090600836769,12.0615474351856,28.134615525546,20.4814697289499,9.49188652840768,24.0892250815346,22.5272145144077,26.0294890191845,22.8579311835726,29.6559555053662,30.3886058880971
1998,39.5969129868378,24.7148855257735,12.2749408966805,12.9344292866742,20.3534477785658,9.40808160015803,14.0823758590536,38.1140409369515,23.2099330573987,25.1294946562087,12.8222592852464,43.2180577941907,21.0872941825677,8.70754147415809,26.0271708820251,24.5512625494372,26.4560051493281,23.8915628799277,29.5984684165248,19.7060101860686
1999,39.5891945022906,25.3296840497256,12.9247448197963,11.5554999065332,20.6219001610306,11.417279038274,15.3618664640852,38.3167605151445,23.513111800585,26.328212777498,13.5123948008356,27.4297837763323,21.4746867866879,8.39719981726225,25.7872096499223,26.1734947752529,23.1795931195673,22.1666768493195,27.8720022854258,18.8237598988731
2000,44.2642568990844,26.8589081132391,14.3185381037356,11.6361061386417,21.4429000098259,12.4516613807269,18.5171012194842,38.6202579872639,27.0859211891446,30.5604588751134,14.0585649352626,30.4595674435027,24.8167309238498,9.19516770266524,26.8543468507975,24.0336180464301,24.7611806988746,24.2788939094856,32.938314310517,22.5518256445025
2001,44.2496592171605,27.1446355665618,13.137065724305,10.2732913591251,21.9452950391053,14.5646305242005,18.2152173175746,36.370116746529,26.5224853346661,30.1071174622107,13.584531190447,30.7610684301127,24.4764723188589,9.56902897677842,24.883921252508,24.2173174113332,23.9269063845788,25.4268054875811,31.1786172180534,22.8209118605334
2002,43.5795451694771,26.6895890681976,13.0172733097858,13.3700972551027,20.628775383571,13.3877355271536,20.1026620474969,35.6982879510901,25.3757388228638,28.1989688995107,15.4140907047209,26.3918408785348,23.7262338729001,9.66739032943129,24.9085366593447,24.4583426049919,23.643987457318,27.9837997477953,29.3268528486995,22.9998442893599
2003,45.549787699056,26.0426786129652,13.4130680490362,14.7137808435275,21.0229207809009,12.9596245760211,24.8232377734278,33.0156000687827,24.5211116390361,28.9276512558106,15.8187924272373,23.1388389663355,22.9079039236357,9.94383593192636,26.3391238571593,23.8782872312785,23.9770301975901,24.5167699277248,30.6908255399793,23.3583384927461
2004,49.007145680642,26.1876625635885,14.669552440552,16.8450266849578,19.694068444328,13.1324735027455,28.444179771157,32.892595881242,25.2877668404686,30.4076860064652,19.8635185949197,27.5446002184312,23.4807427060425,10.9503241482064,27.992727188001,22.1639613425553,24.0975055731163,25.6109379306702,34.4660835304054,25.3692016889059
2005,49.9522737835842,27.3904877063946,15.5042651724956,17.3210151529969,20.7700101317123,11.8429878779167,28.3780357721511,32.9147342183782,26.783176766303,32.6807367679911,22.6609406627491,29.9206682408643,24.7621544513752,12.5030526614629,28.0087189860465,21.5101825251255,24.9033329514589,26.7024512369651,34.3746497190196,24.4193598542733
2006,54.3425868965299,29.2589396858023,16.218830579462,17.4067852681036,21.3927876786004,11.6673514702525,28.4438550874163,32.6518371780859,28.0113982496856,35.8918207458477,24.9278294438003,25.6224105005701,27.0643077528035,14.458879322927,28.8540030486397,21.0029264232118,30.1126964323542,31.0033706643471,36.3850863087863,26.5006906658245
2007,55.7152795914503,27.4732345237084,16.4610241935233,18.2824203070644,21.488633855661,11.9649092753164,26.7164353002953,32.0388781416584,28.4193105716797,36.3606196010711,25.1510743087063,25.3935314930811,27.7864496660987,15.6005719141407,29.3241666387369,21.5420708323934,34.9258769574815,32.5092367772109,38.0583303570795,26.0693607420695
2008,55.2566350439357,29.8538215070206,17.4270116509865,18.341772996414,22.3429749857695,13.7236024275493,24.9333025261685,32.6010951508328,29.1376105418744,37.4850297063715,29.495939545129,28.7531154477477,27.7534669663422,16.9749827016931,30.1729083737744,22.0729320102334,33.9911288411164,37.2429521713859,49.9721500975743,27.0800651452319
2009,47.4095715859739,28.4927069437214,13.7541708744433,14.4961418494061,22.407883870148,11.2545937806308,20.1487747860528,29.91249645105,25.4962179289815,32.8628448794446,26.1614660297341,21.3530015696541,23.1325188410607,11.9699857610097,28.7543632718988,20.4969696345008,37.7697209090451,27.5063734284758,42.8628771985394,23.3588017389842
2010,53.098887575422,30.9652711488331,15.8041513536285,16.0371898581987,20.4048067526366,11.779207982198,22.6218857902193,30.9887728464243,27.9252091963847,37.0527042006775,27.0984453509046,22.4022429392329,27.1573887102393,13.5762507297335,31.0748839162427,21.1399635056199,32.9800376316971,27.3737558260384,46.2345926841528,25.4504090984324
2011,57.3421401243188,32.1842024131074,17.3113726666824,16.7569458546489,20.0927794265911,12.235494981928,24.1055070004002,31.7639986394881,30.3655056806152,39.929562875492,31.0834686939485,23.8526600952268,28.5766404704119,15.4680067601598,32.5121867050135,20.1192274192687,29.4942805506823,29.6516902203588,54.2525780738226,30.4005331414656
2012,58.5323088330413,32.0275168891086,17.1080190315783,14.2886829096862,21.3749571809047,13.0622502471567,22.6996641862555,32.1835322206179,30.6785712403249,39.8922146570664,31.259291067324,24.9885195110858,27.5985173351607,16.0913711326959,33.7633630159436,20.5999494240684,29.2409632310463,31.1758282724071,53.5459590127225,28.577943953969
2013,58.1907252426859,32.0126376566988,16.5869465309834,14.7167556136651,20.8790144082371,13.9316781637998,22.0602538221275,31.8100564311959,30.4907302000325,39.4995824841485,28.4132706461285,24.7137962959288,26.6040028450681,18.2321241332052,32.6627101529477,21.010401742194,30.7910914755974,33.2721997632628,48.8956696072477,28.0780693718882
2014,59.8263448785929,30.0621680347658,16.5816933298216,14.0013150558519,21.0855126608551,13.6734653618857,21.5719075461121,32.6029679539836,30.8241863393197,39.1290489170397,26.0018605933886,24.4141909885858,26.4532550104956,20.0124002818777,33.3648622862378,20.6459223567518,33.765179489663,32.9457128180024,45.0216889502465,27.6497694403191
2015,60.1305432471532,29.2214401131192,15.4479036237775,11.8481403559703,21.1304650046753,14.0666923086666,18.4891400683838,33.9692064164963,31.2162326597373,39.2126799480352,22.2548569762142,20.7222625323665,27.1077589477926,17.958884558752,37.0963124697828,20.6038213495032,38.7538247589024,31.4570076886057,38.375431767266,25.9577520962149
2016,60.1155561008282,29.9882916236389,0.0,13.4030474005238,21.0837869456342,12.1254624499054,17.4153164711625,33.365342503048,31.1508544514072,38.3729463604833,20.6344926210684,18.3058972904696,26.5235646599916,0.0,39.9882183842262,20.5544514113628,30.1819950462023,30.176080726993,35.4418790820295,25.0227413579376
2017,,,,,,,,,,,,,,,,,,,,
